1,가나의 수도는 아크라 이다,1
366,아이오타(MIOTA)의 주 특징은 수수료가 없다는 것이다 ,1
367,아이오타(MIOTA)는 POS (Proof of Stake) 증명 방식을 사용한다,2
368,아이오타(MIOTA)는 POW (Proof of Work) 증명 방식을 사용한다,2
369,아이오타(MIOTA)는 DPOS (Delegated Proof of Stake) 증명 방식을 사용한다,2
370,트론(TRX)의 최대 발행량은 990억 TRX 이다,1
371,트론(TRX)의 최대 발행량은 99억 TRX 이다,2
372,트론(TRX)의 최대 발행량은 9억 TRX 이다,2
373,IBC (inter blockchain communication)는 블록체인 간 통신 프로토콜의 줄임말 이다,1
374,이종체인 (Heterogenous chains)은 서로 다른 레이어를 가진다,1
375,IBC (inter blockchain communication)는 체인 간의 가치 교환을 가능하게 만든다,1
376,IBC (inter blockchain communication)는 체인 간의 코인 교환을 가능하게 만든다,1
377,IBC (inter blockchain communication)는 퍼블릭 블록체인과 프라이빗 블록체인의 코인 교환이 가능하다,1
378,IBC (inter blockchain communication)는 퍼블릭 블록체인과 프라이빗 블록체인의 코인 교환은 불가능하다,2
379,비잔티움 장애 허용(Byzantine Fault Tolerance) 의 대표적인 활용사례는 비트코인(BTC) 이다,1
380,비잔티움 장군 문제(Byzantine Generals Problem) 논문 초안은  알바니아 장군 문제 였다,1
381,비잔티움 장군 문제(Byzantine Generals Problem) 논문 초안은  알제니 장군 문제 였다,2
382,비잔티움 장군 문제(Byzantine Generals Problem) 논문 초안은  아제르바이잔 장군 문제 였다,2
383,비잔티움 장군 문제(Byzantine Generals Problem) 논문 초안은  이순신 장군 문제 였다,2
384,비잔티움 장군 문제(Byzantine Generals Problem) 논문 초안은  트로이 장군 문제 였다,2
385,비트쉐어(BTS)는 DPoS(Delegated Proof of Stake)의 연구와 채택에 상당한 기여를 했다,1
386,비트쉐어(BTS)는 PoW(Proof of Work)의 연구와 채택에 상당한 기여를 했다,2
387,스텔라루멘(XLM) 연합형 비잔틴 합의(Federated Byzantine Agreement) 모델을 개선했다,1
388,비트코인캐시(BCH)는 연합형 비잔틴 합의(Federated Byzantine Agreement) 모델을 개선했다,2
389,이더리움(ETH) 용으로 제안된 PoS(Proof of Stake)합의 알고리즘 이름은 캐스퍼 (Casper) 이다,1
390,이더리움(ETH) 용으로 제안된 PoS(Proof of Stake)합의 알고리즘 이름은 그래핀 (Graphene) 이다,2
391,이더리움(ETH) 용으로 제안된 PoS(Proof of Stake)합의 알고리즘 이름은  개스퍼 (Gasper) 이다,2
392,이더리움(ETH) 용으로 제안된 PoS(Proof of Stake)합의 알고리즘 이름은 해스퍼 (Hasper) 이다,2
393,이더리움(ETH) 용으로 제안된 PoS(Proof of Stake)합의 알고리즘 이름은 비탈릭 (Vitalik) 이다,2
394,이더리움(ETH) 최대 발행량은 정해지지 않았다,1
395,이더리움(ETH) 최대 발행량은 2억 ETH 이다,2
396,"이더리움(ETH) 최대 발행량은 282,209,000 ETH 이다",2
397,이더리움(ETH) 플랫폼은 2015년 7월 30일에 시작 되었다,1
398,이더리움(ETH) 플랫폼은 2016년 7월 30일에 시작 되었다,2
399,이더리움(ETH) 플랫폼은 2014년 7월 30일에 시작 되었다,2
400,이더리움(ETH)는 DoS 공격으로 인한 네트워크 문제를 해결하기 위해 gas 가격을 올렸다,1
401,이더리움(ETH)는 DoS 공격으로 인한 네트워크 문제를 해결하기 위해 gas 가격을 내렸다,2
402,이더리움(ETH)는 DoS 공격으로 인한 네트워크 문제를 해결하기 위해 gas 사용을 금지했다,2
403,이더리움(ETH)는 2018년 8월 기준  POS (Proof of Stake) 증명 방식을 사용한다,2
404,이더리움(ETH)는 2018년 8월 기준  POW (Proof of Work) 증명 방식을 사용한다,1
405,이더리움(ETH)는 2018년 8월 기준  POE (Proof of Ether) 증명 방식을 사용한다,2
406,이더리움(ETH)는 2018년 8월 기준  POS (Proof of Stake) 증명 방식을 도입했다,2
407,사이드체인 (Sidechains) 은 비트코인 네트워크를 확장하고자 하는 시도 이다,1
408,사이드체인 (Sidechains) 은 비트코인 네트워크를 보안을 강화하고자 하는 시도 이다,2
409,라이트닝 네트워크(Lighting Network)는 비트코인 블록체인의 상위 계층에서 운용되도록 제안된 네트워크 이다,1
410,라이트닝 네트워크(Lighting Network)는 라이트코인 블록체인의 상위 계층에서 운용되도록 제안된 네트워크 이다,2
411,라이트닝 네트워크(Lighting Network)는 블록체인간 토큰(token)을 비대칭적으로 전송하는 것이 가능하다,2
412,라이트닝 네트워크(Lighting Network)는 블록체인간 토큰(token)을 비대칭적으로 전송하는 것이 불가능하다,1
413,세그위트(Segregated Witness)는 비트코인의 블록 당 이체처리량을 2~3배 가량 증가시키는 것이 목표 이다,1
414,세그위트(Segregated Witness)는 비트코인의 블록 당 이체처리량을 20~30배 가량 증가시키는 것이 목표 이다,2
415,세그위트(Segregated Witness)는 비트코인의 블록 당 이체처리량을 100배 가량 증가시키는 것이 목표 이다,2
416,세그위트(Segregated Witness) 기능은 비트코인 코어 지갑 버젼 0.13.1 에서 구현 되었다,1
417,세그위트(Segregated Witness) 기능은 비트코인 코어 지갑 버젼 0.13.2 에서 구현 되었다,2
418,세그위트(Segregated Witness) 기능은 비트코인 코어 지갑 버젼 0.15.1 에서 구현 되었다,2
419,"테조스(XTZ)의 최대 발행량은 763,306,930 XTZ 이다",1
420,"테조스(XTZ)의 최대 발행량은 76,330,690 XTZ 이다",2
421,"테조스(XTZ)의 최대 발행량은 7,633,069,300 XTZ 이다",2
422,테조스(XTZ)는 하스켈(Haskell) 언어를 이용하여 개발되고 있다,2
423,테조스(XTZ) 는 Ocaml 언어를 이용하여 개발되고 있다,1
424,테조스(XTZ) 는 C++ 언어를 이용하여 개발되고 있다,2
425,테조스(XTZ) 는  POS (Proof of Stake) 증명 방식을 사용한다,1
426,테조스(XTZ) 는  POW (Proof of Work) 증명 방식을 사용한다,2
427,테조스(XTZ) 는  POO (Proof of Ocaml) 증명 방식을 사용한다,2
428,지캐시 Zcach(ZEC) Zerocoin 프로젝트로부터 시작 되었다,1
429,지캐시 Zcach(ZEC) 영지식증명(Zero-knowledge proof) 으로 익명성을 구현한다,1
430,지캐시 Zcach(ZEC) 반감기 주기는 4년 이다,1
431,지캐시 Zcach(ZEC) 반감기 주기는 2년 이다,2
432,지캐시 Zcach(ZEC) 의 최초 발행일은 2016년 10월 이다,1
433,지캐시 Zcach(ZEC) 의 최초 발행일은 2016년 9월 이다,2
434,지캐시 Zcach(ZEC) 의 최초 발행일은 2015년 10월 이다,2
435,지캐시 Zcach(ZEC) 는 POW (Proof of Work) 증명 방식을 사용한다,1
436,지캐시 Zcach(ZEC) 는 POS (Proof of Stake) 증명 방식을 사용한다,2
437,지캐시 Zcach(ZEC) 의 핵심 키워드는 익명성 이다,1
438,지캐시 Zcach(ZEC)는 영지식증명(Zero-knowledge proof) 으로 확장성을 구현한다,2
439,지캐시 Zcach(ZEC)의 블록 최대 크기는 2MB 이다,1
440,지캐시 Zcach(ZEC)의 블록 최대 크기는 1MB 이다,2
441,지캐시 Zcach(ZEC)의 블록 최대 크기는 10MB 이다,2
442,지캐시 Zcach(ZEC) 의 Founder Reward 프로그램은 4년간 채굴된 zcash 의 10%가 Founder 에게 지급된다,1
443,지캐시 Zcach(ZEC) 의 Founder Reward 프로그램은 4년간 채굴된 zcash 의 20%가 Founder 에게 지급된다,2
444,지캐시 Zcach(ZEC) 의 Founder Reward 프로그램은 4년간 채굴된 zcash 의 15%가 Founder 에게 지급된다,2
445,지캐시 Zcach(ZEC) 의 주요 개발자는 Zooko Willcox 이다,1
446,지캐시 Zcach(ZEC) 의 주요 개발자는 Odeohu Willcox 이다,2
447,"오미세고(OMG) 의 최대 발행량은 140,245,398 OMG 이다",1
448,"오미세고(OMG) 의 최대 발행량은 1,402,453,980 OMG 이다",2
449,"오미세고(OMG) 의 최대 발행량은 14,245,398 OMG 이다",2
450,오미세고(OMG)는 이더리움(ETH) 기반의 암호화폐 이다,1
451,오미세고(OMG)는 비트코인(BTC) 기반의 암호화폐 이다,2
452,오미세고(OMG)는 EOS 기반의 암호화폐 이다,2
453,오미세고(OMG)는 POS (Proof of Stake) 증명 방식을 사용한다,1
454,오미세고(OMG)는 POW (Proof of Work) 증명 방식을 사용한다,2
455,오미세고(OMG)는 DPOS (Delegated Proof of Stake) 증명 방식을 사용한다,2
456,아이콘(ICX)는 한국판 이더리움(ETH)으로 불리는 코인이다,1
457,아이콘(ICX)는 한국판 비트코인(BTC)으로 불리는 코인이다,2
458,아이콘(ICX)는 한국판 이오스(EOS)으로 불리는 코인이다,2
459,"아이콘(ICX)의 최대 발행량은 800,460,000 ICX 이다",1
460,"아이콘(ICX)의 최대 발행량은 420,230,000 ICX 이다",2
461,"아이콘(ICX)의 최대 발행량은 4,230,000 ICX 이다",2
462,아이콘(ICX)는  더루프(Theloop)라는 한국 회사가 개발한 프로젝트 이다,1
463,아이콘(ICX)는  디루프(D-loop)라는 한국 회사가 개발한 프로젝트 이다,2
464,아이콘(ICX)는  해시드(HASHED)라는 한국 회사가 개발한 프로젝트 이다,2
465,아이콘(ICX)는 LFT (Loop Fault Tolerance) 증명 방식을 사용한다,1
466,아이콘(ICX)는 POS (Proof of Stake) 증명 방식을 사용한다,2
467,아이콘(ICX)는 POW (Proof of Work) 증명 방식을 사용한다,2
468,아이콘(ICX)의 최초발행일은 2017년 11월 이다,1
469,아이콘(ICX)의 최초발행일은 2016년 11월 이다,2
470,아이콘(ICX)의 최초발행일은 2017년 09월 이다,2
471,웨이브(WAVES)의 최초 발행일은 2016년 6월 이다,1
472,웨이브(WAVES)의 최초 발행일은 2015년 6월 이다,2
473,웨이브(WAVES)의 최초 발행일은 2017년 6월 이다,2
474,웨이브(WAVES)의 총 발행량은 100만 WAVES 이다,2
475,웨이브(WAVES)의 총 발행량은 1000만 WAVES 이다,2
476,웨이브(WAVES)의 총 발행량은 100백만 WAVES 이다,1
477,"웨이브(WAVES)의 총 발행량은 100,000,000 WAVES 이다",1
478,"웨이브(WAVES)의 총 발행량은 1,000,000,000 WAVES 이다",2
479,웨이브(WAVES)는 POW (Proof of WAVES) 증명 방식을 사용한다,2
480,웨이브(WAVES)는 POS (Proof of Stake) 증명 방식을 사용한다,1
481,웨이브(WAVES)는 POW (Proof of Work) 증명 방식을 사용한다,2
482,웨이브(WAVES)는 DPOS (Delegated Proof of Stake) 증명 방식을 사용한다,2
483,"웨이브(WAVES)의 풀노드(full node)는 10,000 WAVES를 보유해야 한다",1
484,"웨이브(WAVES)의 풀노드(full node)는 1,000 WAVES를 보유해야 한다",2
485,"웨이브(WAVES)의 풀노드(full node)는 100,000 WAVES를 보유해야 한다",2
486,빗쉐어즈(BTS)의 최초 발행일은 2014년 7월 이다,1
487,빗쉐어즈(BTS)의 최초 발행일은 2015년 7월 이다,2
488,빗쉐어즈(BTS)의 최초 발행일은 2015년 6월 이다,2
489,빗쉐어즈(BTS)의 최초 발행일은 2014년 이다,1
490,"빗쉐어즈(BTS)의 총 발행량은 3,600,570,502 BTS 이다",1
491,빗쉐어즈(BTS)의 총 발행량은 36억 BTS 이다,1
492,"빗쉐어즈(BTS)의 총 발행량은 360,570,502 BTS 이다",2
493,"빗쉐어즈(BTS)의 총 발행량은 36,570,502 BTS 이다",2
494,"빗쉐어즈(BTS)의 총 발행량은 30,600,570,502 BTS 이다",2
495,빗쉐어즈(BTS)는 POW (Proof of Work) 증명 방식을 사용한다,2
496,빗쉐어즈(BTS)는 POS (Proof of Stake) 증명 방식을 사용한다,2
497,빗쉐어즈(BTS)는 DPOS (Delegated Proof of Stake) 증명 방식을 사용한다,1
498,빗쉐어즈(BTS)는 POD (Proof of Dan ) 증명 방식을 사용한다,2
499,빗쉐어즈(BTS)는 최초의 블록체인 기반의 탈중앙화 거래 플랫폼 이다,1
500,빗쉐어즈(BTS)는 최초의 블록체인 기반의 분권화 거래 플랫폼 이다,1
501,빗쉐어즈(BTS)는 이더리움(ETH)기반의 분권화 거래 플랫폼 이다,2
502,빗쉐어즈(BTS)는 비트코인(BTC)기반의 분권화 거래 플랫폼 이다,2
503,빗쉐어즈(BTS)의 블록 생성주기는 평균 3초 이다,1
504,빗쉐어즈(BTS)의 블록 생성주기는 평균 10초 이다,2
505,빗쉐어즈(BTS)의 블록 생성주기는 평균 1분 이다,2
506,빗쉐어즈(BTS)의 블록 생성주기는 평균 30초 이다,2
507,베이직어텐션토큰(BAT)의 최초 발행일은 2017년 5월 이다,1
508,베이직어텐션토큰(BAT)의 최초 발행일은 2016년 5월 이다,2
509,베이직어텐션토큰(BAT)의 최초 발행일은 2017년 2월 이다,2
510,"베이직어텐션토큰(BAT)의 총 발행량은 1,500,000,000 BAT 이다",1
511,베이직어텐션토큰(BAT)의 총 발행량은 15억 BAT 이다,1
512,"베이직어텐션토큰(BAT)의 총 발행량은 1,500 백만 BAT 이다",1
513,"베이직어텐션토큰(BAT)의 총 발행량은 15,000,000,000 BAT 이다",2
514,"베이직어텐션토큰(BAT)의 총 발행량은 15,000,000 BAT 이다",2
515,"리스크(LSK)의 총 발행량은 124,240,364 LSK 이다",1
516,"리스크(LSK)의 총 발행량은 12,240,364 LSK 이다",2
517,"리스크(LSK)의 총 발행량은 1,240,364 LSK 이다",2
518,리스크(LSK)의 총 발행량은 1억2천 LSK 이다,1
519,"리스크(LSK)의 총 발행량은 1,240,240,364 LSK 이다",2
520,리스크(LSK)는 POW (Proof of Work) 증명 방식을 사용한다,2
521,리스크(LSK)는 POS (Proof of Stake) 증명 방식을 사용한다,2
522,리스크(LSK)는 DPOS (Delegated Proof of Stake) 증명 방식을 사용한다,1
523,리스크(LSK)는 POL (Proof of Lisk) 증명 방식을 사용한다,2
524,리스크(LSK)의 블록을 발행할 권리가 있는 상위 101명은 투표로 선출 된다,1
525,리스크(LSK)의 블록을 발행할 권리가 있는 상위 30명은 투표로 선출 된다,2
526,리스크(LSK)의 블록을 발행할 권리가 있는 상위 100명은 투표로 선출 된다,2
527,리스크(LSK)는 영어 단어 Obelisk에서 파생된 이름 이다,1
528,리스크(LSK)는 영어 단어 Risk에서 파생된 이름 이다,2
529,리스크(LSK)는 영어 단어 히드라리스크(Hydralisk)에서 파생된 이름 이다,2
530,리스크(LSK)는 영어 단어 울트라리스크(Ultralisk)에서 파생된 이름 이다,2
531,리스크(LSK)는 영어 단어 뮤탈리스크(Mutalisk)에서 파생된 이름 이다,2
532,시아(SIA)는 POW (Proof of Work) 증명 방식을 사용한다,1
533,시아(SIA)는 POS (Proof of Stake) 증명 방식을 사용한다,2
534,시아(SIA)는 DPOS (Delegated Proof of Stake) 증명 방식을 사용한다,2
535,시아(SIA)는 POS (Proof of Sia) 증명 방식을 사용한다,2
536,"시아(SIA)는 웹하드, 구글 드라이브 같은  스토리지, 클라우드 서비스 이다",1
537,시아(SIA)는 해시드(HASHED)라는 한국 회사가 개발한 프로젝트 이다,2
538,시아(SIA)는 Ocaml 언어를 이용하여 개발되고 있다,2
539,시아(SIA)의 블록 생성 주기는 10분 이다,1
540,시아(SIA)의 블록 생성 주기는 600초 이다,1
541,시아(SIA)의 블록 생성 주기는 5분 이다,2
542,시아(SIA)의 블록 생성 주기는 2분 이다,2
543,시아(SIA)의 블록 생성 주기는 10초 이다,2
544,시아(SIA)의 최초 발행일은 2015년 6월 이다,1
545,시아(SIA)의 최초 발행일은 2015년 이다,1
546,시아(SIA)의 최초 발행일은 2016년 6월 이다,2
547,시아(SIA)의 최초 발행일은 2016년 이다,2
548,해쉬(Hash)는 임의의 크기를 가진 데이터를 고정된 데이터의 크기로 변환시키는 것을 말한다,1
549,해쉬(Hash)는 고정된 크기를 가진 데이터를 임의의 데이터의 크기로 변환시키는 것을 말한다,2
550,시아(SIA)는 Blake(2b) 해시 알고리즘을 사용한다,1
551,시아(SIA)는 연합형 비잔틴 합의(Federated Byzantine Agreement) 모델을 개선했다,2
552,시아(SIA)는  X11 해시 알고리즘을 사용한다,2
553,시아(SIA)는  비트코인과 동일한 SHA-256 해시 알고리즘을 사용한다,2
554,시아(SIA)는  이더리움(ETH)과 동일한 Ethash 해시 알고리즘을 사용한다,2
555,버지 Verge (XVG) 의 최초 발행일은 2014년 10월 이다,1
556,버지 Verge (XVG) 의 최초 발행일은 2014년 10월 9일 이다,1
557,버지 Verge (XVG) 의 최초 발행일은 2015년 10월 이다,2
558,버지 Verge (XVG) 의 최초 발행일은 2016년 이다,2
559,버지 Verge (XVG) 의 블록 생성 주기는 평균 30초 이다,1
560,버지 Verge (XVG) 의 블록 생성 주기는 평균 300초 이다,2
561,버지 Verge (XVG) 의 블록 생성 주기는 평균 5분 이다,2
562,버지 Verge (XVG) 의 블록 생성 주기는 평균 2분 이다,2
563,버지 Verge (XVG)의 총 발행량은 165억 XVG 이다,1
564,"버지 Verge (XVG)의 총 발행량은 16,500,000,000 XVG 이다",1
565,버지 Verge (XVG)의 총 발행량은 16억 XVG 이다,2
566,"버지 Verge (XVG)의 총 발행량은 1,650,000,000 XVG 이다",2
567,버지 Verge (XVG)는 POW (Proof of Work) 증명 방식을 사용한다,1
568,버지 Verge (XVG)는 POS (Proof of Stake) 증명 방식을 사용한다,2
569,버지 Verge (XVG)는 DPOS (Delegated Proof of Stake) 증명 방식을 사용한다,2
570,시아(SIA) 버지 Verge (XVG) 는 동일한 개발자가 되었다,2
571,"바이트코인 Bytecoin(BCN) 총 발행량은 184,470,000,000 BCN 이다",1
572,"바이트코인 Bytecoin(BCN) 총 발행량은 1,800 억  BCN 이다",1
573,"바이트코인 Bytecoin(BCN) 총 발행량은 18,470,000,000 BCN 이다",2
574,바이트코인 Bytecoin(BCN) 총 발행량은 180 억  BCN 이다,2
575,"바이트코인 Bytecoin(BCN) 총 발행량은 1,844,470,000,000 BCN 이다",2
576,바이트코인 Bytecoin(BCN) 의 블록 생성 주기는 평균 2분 이다,1
577,바이트코인 Bytecoin(BCN) 의 블록 생성 주기는 평균 120초 이다,1
578,바이트코인 Bytecoin(BCN) 의 블록 생성 주기는 평균 5분 이다,2
579,바이트코인 Bytecoin(BCN) 의 블록 생성 주기는 평균 30초 이다,2
580,바이트코인 Bytecoin(BCN) 의 최초 발행일은 2012년 07월 이다,1
581,바이트코인 Bytecoin(BCN) 의 최초 발행일은 2012년 이다,1
582,바이트코인 Bytecoin(BCN) 의 최초 발행일은 2014년 이다,2
583,바이트코인 Bytecoin(BCN) 의 최초 발행일은 2013년 이다,2
584,바이트코인 Bytecoin(BCN) 은  Cryptonight 알고리즘을 사용한다,1
585,바이트코인 Bytecoin(BCN) 은 비트코인과 동일한 SHA-256 해시 알고리즘을 사용한다,2
586,바이트코인 Bytecoin(BCN) 은 Blake(2b) 알고리즘을 사용한다,2
587,"퀀텀(QTUM)의 총 발행량은 100,814,124 QTUM 이다",1
588,퀀텀(QTUM)의 총 발행량은 1억  QTUM 이다,1
589,"퀀텀(QTUM) 총 발행량은 180,000,000 QTUM 이다",2
590,퀀텀(QTUM) 총 발행량은 10억  QTUM 이다,2
591,"퀀텀(QTUM) 총 발행량은 14,080,000,000 QTUM 이다",2
592,퀀텀(QTUM) 의 블록 생성 주기는 평균 2분 이다,1
593,퀀텀(QTUM) 의 블록 생성 주기는 평균 120초 이다,1
594,퀀텀(QTUM) 의 블록 생성 주기는 평균 5분 이다,2
595,퀀텀(QTUM) 의 블록 생성 주기는 평균 30초 이다,2
596,퀀텀(QTUM) 의 최초 발행일은 2016년 03월 이다,1
597,퀀텀(QTUM) 의 최초 발행일은 2016년 이다,1
598,퀀텀(QTUM) 의 최초 발행일은 2014년 이다,2
599,퀀텀(QTUM) 의 최초 발행일은 2015년 이다,2
600,퀀텀(QTUM) 의 설립자는 Patric Dai 이다,1
601,퀀텀(QTUM) 의 설립자 Patric Dai는 Bitpay 의 설립자 이다,1
602,퀀텀(QTUM) 은 설립자 Patric Dai는 이전에 Steven Dai 라는 이름으로 활동 했다,1
603,바이트코인 Bytecoin(BCN)은 POW (Proof of Work) 증명 방식을 사용한다,1
604,바이트코인 Bytecoin(BCN)은 POS (Proof of Stake) 증명 방식을 사용한다,2
605,바이트코인 Bytecoin(BCN)은 DPOS (Delegated Proof of Stake) 증명 방식을 사용한다,2
606,퀀텀(QTUM)은 POW (Proof of Work) 증명 방식을 사용한다,2
607,퀀텀(QTUM)은 POS (Proof of Stake) 증명 방식을 사용한다,1
608,퀀텀(QTUM)은 DPOS (Delegated Proof of Stake) 증명 방식을 사용한다,2
609,"제로엑스 0x(ZRX)의 총 발행량은 1,000,000,000 ZRX 이다",1
610,제로엑스 0x(ZRX)의 총 발행량은 10억  ZRX 이다,1
611,"제로엑스 0x(ZRX)의 총 발행량은 120,740,080 ZRX 이다",2
612,제로엑스 0x(ZRX)의 총 발행량은 1억 ZRX 이다,2
613,"제로엑스 0x(ZRX)의 총 발행량은  100,000,000 ZRX 이다",2
614,제로엑스 0x(ZRX)의 최초 발행일은 2017년 08월 이다,1
615,제로엑스 0x(ZRX)의 최초 발행일은 2017년 이다,1
616,제로엑스 0x(ZRX)의 최초 발행일은 2016년 이다,2
617,제로엑스 0x(ZRX)의 최초 발행일은 2016년 8월 이다,2
618,비트파이넥스 Bitfinex는 0x 프로토콜을 사용한 ETHfinex 거래소를 준비중이다,1
619,제로엑스 0x(ZRX)은 오프체인 (off-chain) 주문 릴레이 방식을 사용 한다,1
620,제로엑스 0x(ZRX)는 실제 채결되는 거래에 한해서만 블록체인에 기록 한다,1
621,"스테이터스네트워크토큰(SNT)의 총 발행량은 6,804,870,174 SNT 이다",1
622,스테이터스네트워크토큰(SNT)의 총 발행량은 68억 SNT 이다,1
623,"스테이터스네트워크토큰(SNT)의 총 발행량은 684,870,174 SNT 이다",2
624,스테이터스네트워크토큰(SNT)의 총 발행량은 6억 SNT 이다,2
625,스테이터스네트워크토큰(SNT)의 최초 발행일은 2017년 6월 이다,1
626,스테이터스네트워크토큰(SNT)의 최초 발행일은 2017년 이다,1
627,스테이터스네트워크토큰(SNT)의 최초 발행일은 2016년 6월 이다,2
628,스테이터스네트워크토큰(SNT)의 최초 발행일은 2016년 6월 이다,2
629,스테이터스네트워크토큰(SNT)는 이더리움(ETH)기반으로 하는 메신저 플랫폼 이다,1
630,스테이터스네트워크토큰(SNT)는 비트코인(BTC)기반으로 하는 메신저 플랫폼 이다,2
631,스테이터스네트워크토큰(SNT)는 라이트코인(LTC)기반으로 하는 메신저 플랫폼 이다,2
632,"나노(NANO)의 총 발행량은 133,248,290 NANO 이다",1
633,나노(NANO)의 총 발행량은 1억 3천 NANO 이다,1
634,"나노(NANO)의 총 발행량은 333,248,290 NANO 이다",2
635,"나노(NANO)의 총 발행량은 13,248,290 NANO 이다",2
636,나노(NANO)는 2015년 런칭한 RaiBlocks 에서 리브랜딩 되었다,1
637,나노(NANO)의 원래 이름은 RaiBlocks이며 2018년에 NANO로 리브랜딩 되었다,1
638,나노(NANO)의 원래 이름은 RaiBlocks이며 2016년에 NANO로 리브랜딩 되었다,2
639,나노(NANO)의 원래 이름은 RaiBlocks이며 2017년에 NANO로 리브랜딩 되었다,2
640,나노(NANO)의 원래 이름은 NANOBlocks이며 2015년에 NANO로 리브랜딩 되었다,2
641,나노(NANO)는 POW (Proof of Work) 증명 방식을 사용한다,2
642,나노(NANO)는 POS (Proof of Stake) 증명 방식을 사용한다,2
643,나노(NANO)는 DPOS (Delegated Proof of Stake) 증명 방식을 사용한다,1
644,나노(NANO)는 각각의 계정마다 각 계정의 블록체인이 존재 한다,1
645,나노(NANO)는 각각의 거래마다 각 거래의 블록체인이 존재 한다,2
646,나노(NANO)의 채굴 반감기는 4년 이다,2
647,나노(NANO)의 채굴 반감기는 3년 이다,2
648,나노(NANO)의 채굴 반감기는 2년 이다,2
649,나노(NANO)는 채굴이 불가능 하다,1
650,나노(NANO)의 블록 래티스 (Block-lattice)는 각 계정 당 고유의 블록체인을 소유 한다,1
651,도지코인 DOGECOIN (DOGE)의 최대 발행량은 제한이 없다,1
652,도지코인 DOGECOIN (DOGE)의 최대 발행량은 무제한 이다,1
653,도지코인 DOGECOIN (DOGE)의 최대 발행량은 1100억 DOGE 이다,2
654,도지코인 DOGECOIN (DOGE)의 최대 발행량은 180억 DOGE 이다,2
655,도지코인 DOGECOIN (DOGE)의 최초 발행일은 2013년 12월 이다,1
656,도지코인 DOGECOIN (DOGE)의 최초 발행일은 2013년  이다,1
657,도지코인 DOGECOIN (DOGE)의 최초 발행일은 2014년 12월 이다,2
658,도지코인 DOGECOIN (DOGE)의 최초 발행일은 2014년  이다,2
659,도지코인 DOGECOIN (DOGE)는  Scrypt 알고리즘을 사용한다,1
660,도지코인 DOGECOIN (DOGE)는 비트코인과 동일한 SHA-256 해시 알고리즘을 사용한다,2
661,도지코인 DOGECOIN (DOGE)는  Blake(2b) 알고리즘을 사용한다,2
662,"도지코인 DOGECOIN (DOGE)의 지갑주소는 D로 시작하며 34자리 숫자,문자 결합 방식 이다",1
663,"도지코인 DOGECOIN (DOGE)의 지갑주소는 DOGE로 시작하며 34자리 숫자,문자 결합 방식 이다",2
664,도지코인 DOGECOIN (DOGE)의 마스코트는 일본의 시바견을 모티브로 만들었다,1
665,도지코인 DOGECOIN (DOGE)의 마스코트는 한국의 진돗개를 모티브로 만들었다,2
666,도지코인 DOGECOIN (DOGE)의 블록 생성주기는 평균 1분 이다,1
667,도지코인 DOGECOIN (DOGE)의 블록 생성주기는 평균 60초 이다,1
668,도지코인 DOGECOIN (DOGE)의 블록 생성주기는 평균 10분 이다,2
